ANGELEGT_AM,TATZEIT_ANFANG_DATUM,TATZEIT_ANFANG_STUNDE,TATZEIT_ENDE_DATUM,TATZEIT_ENDE_STUNDE,LOR,SCHADENSHOEHE,VERSUCH,ART_DES_FAHRRADS,DELIKT,ERFASSUNGSGRUND
2460:26.12.2021,25.12.2021,18,25.12.2021,23,09501940,211,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2461:26.12.2021,17.12.2021,07,17.12.2021,14,02100101,544,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2462:26.12.2021,22.12.2021,21,23.12.2021,18,02200213,599,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2463:26.12.2021,23.12.2021,07,23.12.2021,14,03300514,100,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2464:26.12.2021,23.12.2021,12,23.12.2021,16,02500835,600,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2465:26.12.2021,23.12.2021,05,23.12.2021,17,05200629,699,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2466:26.12.2021,23.12.2021,18,23.12.2021,23,02100102,1360,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2467:26.12.2021,19.12.2021,20,20.12.2021,07,03400721,300,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2468:26.12.2021,22.12.2021,08,23.12.2021,10,03601142,2000,Nein,Mountainbike,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
2469:26.12.2021,21.12.2021,17,21.12.2021,18,06200312,400,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2470:26.12.2021,26.12.2021,01,26.12.2021,01,06100204,150,Nein,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2471:26.12.2021,25.12.2021,16,26.12.2021,10,02200210,3725,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2472:26.12.2021,24.12.2021,17,26.12.2021,14,11200411,469,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2473:26.12.2021,25.12.2021,20,26.12.2021,10,02300417,1075,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2474:26.12.2021,25.12.2021,16,26.12.2021,14,07200413,1500,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2475:26.12.2021,25.12.2021,16,26.12.2021,09,07200413,1799,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2476:25.12.2021,24.12.2021,00,24.12.2021,12,02400521,900,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2477:25.12.2021,22.12.2021,12,24.12.2021,19,02100104,2617,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
2478:25.12.2021,24.12.2021,21,25.12.2021,11,06100207,2500,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2479:25.12.2021,24.12.2021,10,25.12.2021,14,06100207,891,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2480:25.12.2021,25.12.2021,16,25.12.2021,18,01200628,3000,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2481:25.12.2021,22.12.2021,17,25.12.2021,14,09100101,449,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2482:25.12.2021,23.12.2021,13,25.12.2021,18,06300527,550,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2483:25.12.2021,24.12.2021,12,25.12.2021,15,03601451,700,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2484:25.12.2021,19.12.2021,05,19.12.2021,20,01401044,300,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2485:25.12.2021,24.12.2021,22,25.12.2021,13,06100204,1188,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2486:25.12.2021,22.12.2021,08,23.12.2021,15,04300621,2069,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2487:25.12.2021,25.12.2021,19,25.12.2021,19,06100103,0,Ja,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2488:25.12.2021,23.12.2021,16,25.12.2021,16,06100102,1800,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2489:25.12.2021,25.12.2021,03,25.12.2021,03,01401044,100,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2490:24.12.2021,20.12.2021,19,21.12.2021,08,01401046,1464,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2491:24.12.2021,21.12.2021,16,23.12.2021,14,08301036,500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2492:24.12.2021,22.12.2021,09,22.12.2021,15,03701554,1150,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2493:24.12.2021,23.12.2021,08,23.12.2021,18,03100102,999,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2494:24.12.2021,21.12.2021,15,22.12.2021,15,11400927,480,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2495:24.12.2021,24.12.2021,10,24.12.2021,10,02300314,1500,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2496:24.12.2021,23.12.2021,20,24.12.2021,08,03500936,1500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2497:24.12.2021,23.12.2021,19,24.12.2021,10,11501339,7990,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2498:24.12.2021,23.12.2021,19,24.12.2021,10,02400522,2639,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2499:24.12.2021,23.12.2021,18,24.12.2021,13,07200308,1000,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2500:24.12.2021,23.12.2021,17,24.12.2021,11,12200309,1581,Nein,diverse Fahrräder,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
2501:24.12.2021,24.12.2021,08,24.12.2021,08,08401244,550,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2502:23.12.2021,21.12.2021,19,22.12.2021,09,03400826,649,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2503:23.12.2021,22.12.2021,16,22.12.2021,20,03601142,689,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2504:23.12.2021,23.12.2021,18,23.12.2021,20,09501939,622,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2505:23.12.2021,23.12.2021,07,23.12.2021,09,07100101,1687,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2506:23.12.2021,22.12.2021,23,23.12.2021,01,02200213,3000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2507:23.12.2021,22.12.2021,20,23.12.2021,08,11300826,1188,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2508:23.12.2021,22.12.2021,17,23.12.2021,10,03601347,1900,Nein,Rennrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2509:23.12.2021,22.12.2021,14,23.12.2021,12,03500936,160,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2510:23.12.2021,22.12.2021,18,23.12.2021,12,07300619,550,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2511:23.12.2021,22.12.2021,13,22.12.2021,16,01100415,400,Nein,Kinderfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
2512:23.12.2021,20.12.2021,07,20.12.2021,21,03601140,428,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2513:23.12.2021,22.12.2021,19,22.12.2021,23,03701660,585,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2514:23.12.2021,20.12.2021,18,23.12.2021,07,01100416,1884,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2515:23.12.2021,20.12.2021,18,23.12.2021,07,01100416,900,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2516:23.12.2021,20.12.2021,18,23.12.2021,07,01100416,1550,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2517:23.12.2021,20.12.2021,20,23.12.2021,14,08100418,2500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2518:23.12.2021,22.12.2021,16,22.12.2021,16,04501148,999,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2519:23.12.2021,22.12.2021,11,22.12.2021,12,01200623,1128,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2520:23.12.2021,22.12.2021,09,22.12.2021,19,03601450,200,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2521:23.12.2021,22.12.2021,09,22.12.2021,15,02500835,1147,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2522:23.12.2021,23.12.2021,10,23.12.2021,12,03400721,1999,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2523:23.12.2021,23.12.2021,17,23.12.2021,20,12400723,772,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2524:23.12.2021,23.12.2021,08,23.12.2021,18,07501133,299,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2525:23.12.2021,23.12.2021,13,23.12.2021,15,01400937,1000,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2526:23.12.2021,21.12.2021,19,22.12.2021,10,03500933,1000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2527:23.12.2021,21.12.2021,16,22.12.2021,12,06200311,1000,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2528:23.12.2021,20.12.2021,05,20.12.2021,22,01200624,799,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2529:23.12.2021,22.12.2021,08,22.12.2021,11,02200211,519,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2530:23.12.2021,22.12.2021,09,22.12.2021,12,01100310,899,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2531:23.12.2021,23.12.2021,07,23.12.2021,23,05100315,999,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2532:23.12.2021,21.12.2021,22,23.12.2021,10,02200212,619,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2533:23.12.2021,22.12.2021,21,23.12.2021,09,12601134,300,Nein,diverse Fahrräder,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
2534:23.12.2021,22.12.2021,23,23.12.2021,10,06100209,579,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2535:23.12.2021,23.12.2021,10,23.12.2021,12,03300514,120,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2536:23.12.2021,21.12.2021,19,23.12.2021,10,03500936,1750,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2537:23.12.2021,13.12.2021,16,14.12.2021,08,01200520,999,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2538:23.12.2021,20.12.2021,16,21.12.2021,18,03701554,2000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2539:23.12.2021,21.12.2021,16,21.12.2021,17,01100206,498,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2540:23.12.2021,17.12.2021,16,17.12.2021,16,05100313,650,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2541:23.12.2021,27.10.2021,06,27.10.2021,22,01300834,699,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2542:23.12.2021,16.12.2021,11,16.12.2021,15,02400625,370,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2543:23.12.2021,23.12.2021,13,23.12.2021,13,07601544,100,Nein,Damenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
2544:23.12.2021,15.12.2021,19,17.12.2021,11,09100101,800,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2545:22.12.2021,16.12.2021,22,17.12.2021,07,09100101,110,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2546:22.12.2021,10.12.2021,19,10.12.2021,23,04300414,1700,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2547:22.12.2021,02.10.2021,20,03.10.2021,09,07100204,1199,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2548:22.12.2021,18.12.2021,10,18.12.2021,13,06300526,1199,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2549:22.12.2021,17.12.2021,07,18.12.2021,02,11501341,200,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2550:22.12.2021,21.12.2021,08,21.12.2021,14,12400722,195,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2551:22.12.2021,21.12.2021,11,21.12.2021,11,05200629,858,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2552:22.12.2021,21.12.2021,18,21.12.2021,18,02500728,848,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2553:22.12.2021,21.12.2021,19,21.12.2021,22,02300314,589,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2554:22.12.2021,21.12.2021,07,21.12.2021,16,10200524,999,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2555:22.12.2021,20.12.2021,19,21.12.2021,18,03500935,1539,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
2556:22.12.2021,20.12.2021,18,21.12.2021,08,04501045,899,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2557:22.12.2021,20.12.2021,20,21.12.2021,07,06400840,850,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2558:22.12.2021,20.12.2021,15,21.12.2021,08,03400721,542,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2559:22.12.2021,18.12.2021,19,19.12.2021,11,06300633,850,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2560:22.12.2021,22.12.2021,19,22.12.2021,19,07200409,974,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2561:22.12.2021,22.12.2021,12,22.12.2021,15,09301024,1198,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2562:22.12.2021,21.12.2021,19,22.12.2021,12,01100414,460,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2563:22.12.2021,21.12.2021,18,22.12.2021,11,04200308,1039,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2564:22.12.2021,21.12.2021,18,22.12.2021,08,07300618,1000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2565:22.12.2021,21.12.2021,18,22.12.2021,07,06400840,849,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2566:22.12.2021,21.12.2021,18,22.12.2021,08,02300316,450,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2567:22.12.2021,21.12.2021,18,22.12.2021,08,03601244,599,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2568:22.12.2021,21.12.2021,22,22.12.2021,11,10200422,2000,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2569:22.12.2021,21.12.2021,19,22.12.2021,07,09502043,370,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2570:22.12.2021,21.12.2021,19,22.12.2021,20,03400721,549,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2571:22.12.2021,22.12.2021,12,22.12.2021,16,02500729,500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2572:22.12.2021,20.12.2021,18,20.12.2021,21,07100102,1679,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2573:22.12.2021,22.12.2021,04,22.12.2021,15,09200715,1100,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2574:22.12.2021,22.12.2021,16,22.12.2021,16,03601348,0,Ja,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2575:22.12.2021,22.12.2021,05,22.12.2021,14,02400624,1275,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2576:22.12.2021,22.12.2021,08,22.12.2021,13,06300634,798,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2577:22.12.2021,22.12.2021,09,22.12.2021,17,01100415,180,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2578:22.12.2021,22.12.2021,07,22.12.2021,16,01401043,1599,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2579:22.12.2021,22.12.2021,09,22.12.2021,15,08100415,75,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2580:22.12.2021,20.12.2021,09,20.12.2021,11,06100102,479,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2581:22.12.2021,22.12.2021,12,22.12.2021,18,02200212,739,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2582:22.12.2021,21.12.2021,19,22.12.2021,10,03500933,2849,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2583:22.12.2021,22.12.2021,17,22.12.2021,19,03601243,1498,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2584:22.12.2021,17.12.2021,17,20.12.2021,13,04500936,1244,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2585:21.12.2021,20.12.2021,18,20.12.2021,19,08100418,970,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2586:21.12.2021,19.12.2021,15,20.12.2021,08,03500934,587,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2587:21.12.2021,17.12.2021,18,20.12.2021,18,02500833,2134,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2588:21.12.2021,17.12.2021,17,20.12.2021,06,08100104,1200,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2589:21.12.2021,19.12.2021,18,20.12.2021,12,04300413,500,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2590:21.12.2021,20.12.2021,18,20.12.2021,20,02300417,249,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2591:21.12.2021,20.12.2021,18,20.12.2021,19,01100415,300,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2592:21.12.2021,20.12.2021,11,20.12.2021,14,08100314,650,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2593:21.12.2021,20.12.2021,18,20.12.2021,22,07300517,650,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2594:21.12.2021,20.12.2021,16,20.12.2021,19,11100308,3000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2595:21.12.2021,20.12.2021,18,21.12.2021,06,06100207,1200,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2596:21.12.2021,20.12.2021,17,21.12.2021,15,03400826,999,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2597:21.12.2021,20.12.2021,20,21.12.2021,07,03300516,1159,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2598:21.12.2021,18.12.2021,15,21.12.2021,09,11100203,589,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
2599:21.12.2021,18.12.2021,15,21.12.2021,09,11100203,50,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
2600:21.12.2021,19.12.2021,17,21.12.2021,16,08100417,200,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2601:21.12.2021,21.12.2021,17,21.12.2021,17,01100313,1300,Nein,Rennrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2602:21.12.2021,16.12.2021,10,16.12.2021,20,07100101,1449,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2603:21.12.2021,16.12.2021,08,16.12.2021,16,02500835,300,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2604:21.12.2021,15.12.2021,20,16.12.2021,10,01300836,750,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2605:21.12.2021,18.12.2021,13,19.12.2021,11,03701660,1059,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2606:21.12.2021,08.12.2021,11,08.12.2021,21,01300835,1523,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2607:21.12.2021,20.12.2021,10,21.12.2021,12,06300527,3000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2608:21.12.2021,20.12.2021,17,21.12.2021,08,01100310,250,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2609:21.12.2021,20.12.2021,22,21.12.2021,08,03300411,200,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2610:21.12.2021,13.12.2021,17,14.12.2021,18,03601244,448,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2611:21.12.2021,20.12.2021,11,21.12.2021,09,02500832,1195,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2612:21.12.2021,20.12.2021,17,21.12.2021,08,04501147,508,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2613:21.12.2021,21.12.2021,07,21.12.2021,15,07400928,1000,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2614:21.12.2021,21.12.2021,18,21.12.2021,19,02400625,1070,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2615:21.12.2021,21.12.2021,07,21.12.2021,18,09100101,1500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2616:21.12.2021,21.12.2021,10,21.12.2021,11,05100316,942,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2617:21.12.2021,21.12.2021,10,21.12.2021,16,04200311,749,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2618:21.12.2021,20.12.2021,16,21.12.2021,07,01100414,1990,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2619:21.12.2021,20.12.2021,08,21.12.2021,07,08100209,299,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2620:21.12.2021,21.12.2021,13,21.12.2021,15,08100417,1099,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
2621:21.12.2021,21.12.2021,12,21.12.2021,13,12601134,2980,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
